"filename", "language", "Python", "Shell Script", "JSON", "HTML", "pip requirements", "HTTP", "Properties", "reStructuredText", "Batch", "PowerShell", "C++", "C", "JavaScript", "Ini", "Jinja", "XML", "PostCSS", "SCSS", "Markdown", "ANTLR", "comment", "blank", "total"
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\ipv4.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 13, 77
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\ipv6.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 24, 218
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\message.py", "Python", 1165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 629, 161, 1955
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\name.py", "Python", 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 428, 171, 1290
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\namedict.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 18, 110
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\nameserver.py", "Python", 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 362
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\node.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 43, 359
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\opcode.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 30, 120
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\query.py", "Python", 1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 603, 152, 1787
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\quic\__init__.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 79
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\quic\_asyncio.py", "Python", 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33, 277
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\quic\_common.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 47, 345
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\quic\_sync.py", "Python", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36, 307
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\quic\_trio.py", "Python", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 251
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rcode.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 27, 169
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdata.py", "Python", 549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 113, 936
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdataclass.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 28, 119
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdataset.py", "Python", 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 70, 509
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdatatype.py", "Python", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 39, 339
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\AFSDB.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 46
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\AMTRELAY.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 90
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\AVC.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 27
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CAA.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 68
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CDNSKEY.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 34
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CDS.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 30
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CERT.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 114
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CNAME.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 29
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\CSYNC.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 69
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\DLV.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\DNAME.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 28
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\DNSKEY.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 34
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\DS.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\DSYNC.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 73
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\EUI48.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 31
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\EUI64.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 31
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\GPOS.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 127
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\HINFO.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 65
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\HIP.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 86
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\ISDN.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 79
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\L32.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 43
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\L64.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 49
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\LOC.py", "Python", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 38, 348
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\LP.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 43
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\MX.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NID.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 49
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NINFO.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 27
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NS.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NSEC.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 68
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NSEC3.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 121
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\NSEC3PARAM.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 70
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\OPENPGPKEY.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 54
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\OPT.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 78
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\PTR.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\RESINFO.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\RP.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 59
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\RRSIG.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 156
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\RT.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\SMIMEA.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\SOA.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 79
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\SPF.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 27
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\SSHFP.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 68
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\TKEY.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 136
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\TLSA.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\TSIG.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 13, 161
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\TXT.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\URI.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 80
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\WALLET.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\X25.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 58
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\ZONEMD.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 65
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\ANY\__init__.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 72
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\CH\A.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 61
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\CH\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\A.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 52
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\AAAA.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 52
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\APL.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 151
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\DHCID.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 55
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\HTTPS.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\IPSECKEY.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 88
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\KX.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\NAPTR.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 110
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\NSAP.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 61
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\NSAP_PTR.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\PX.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 74
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\SRV.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 76
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\SVCB.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\WKS.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 101
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\IN\__init__.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 36
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\__init__.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 34
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\dnskeybase.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 84
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\dsbase.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 84
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\euibase.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 74
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\mxbase.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 88
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\nsbase.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 64
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\svcbbase.py", "Python", 453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 104, 588
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\venv\Lib\site-packages\dns\rdtypes\tlsabase.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 70
